country_code,country,continent,indicator,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
BHR,Bahrain,Asia,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,renewable_consump_pct,0,0,0,NA,NA,NA
BHR,Bahrain,Asia,GHG_emissions_total,62.9953,63.1595,63.3628,62.4805,NA,NA
BHR,Bahrain,Asia,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,onshore_wind_gen_gwh_on_grid,1.2,1.2,0.37,1.64,1.76,NA
BHR,Bahrain,Asia,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,onshore_wind_cap_mw_on_grid,0.68,0.68,0.68,2.68,2.68,2.68
BHR,Bahrain,Asia,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,renewable_hydropower_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,renewable_hydropower_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_pv_gen_gwh_on_grid,18,18,39,83,92.15,NA
BHR,Bahrain,Asia,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_pv_cap_mw_on_grid,9.7,10.1,21.34,45.59,56.62,66.03
BHR,Bahrain,Asia,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,total_renewable_gen_gwh_on_grid,19.2,19.2,39.37,84.64,93.91,NA
BHR,Bahrain,Asia,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Asia,total_renewable_cap_mw_on_grid,10.38,10.78,22.01,48.27,59.3,68.7
BGD,Bangladesh,Asia,renewable_elec_pct,1.41533054353959,1.468127885908,1.50205511687497,NA,NA,NA
BGD,Bangladesh,Asia,renewable_prod_kwh,436050000,381910000,742190000,NA,NA,NA
BGD,Bangladesh,Asia,hydro_elec_pct,0.902764716945646,1.02168449354141,0.725827537520264,0.769922226130457,NA,NA
BGD,Bangladesh,Asia,renewable_prod_pct,0.512565826593944,0.446443392366591,0.776227579354704,NA,NA,NA
BGD,Bangladesh,Asia,energy_invest_private_usd,35710000,2087000000,NA,613000000,247550000,NA
BGD,Bangladesh,Asia,energy_invest_ppp_usd,35710000,2087000000,NA,613000000,247550000,NA
BGD,Bangladesh,Asia,renewable_consump_pct,26.1,27.2,25,NA,NA,NA
BGD,Bangladesh,Asia,GHG_emissions_total,256.221253,251.933553,269.785353,278.863153,NA,NA
BGD,Bangladesh,Asia,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,onshore_wind_gen_gwh_off_grid,3.5,3.5,3.5,3.5,3.5,NA
BGD,Bangladesh,Asia,onshore_wind_gen_gwh_on_grid,1.58,1.58,1.58,1.58,1.58,NA
BGD,Bangladesh,Asia,onshore_wind_cap_mw_off_grid,2,2,2,2,2,2
BGD,Bangladesh,Asia,onshore_wind_cap_mw_on_grid,0.9,0.9,0.9,0.9,0.9,60.9
BGD,Bangladesh,Asia,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,renewable_hydropower_gen_gwh_on_grid,812.17,776.69,734.42,710.72,755.98,NA
BGD,Bangladesh,Asia,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,renewable_hydropower_cap_mw_on_grid,230,230,230,230,230,230
BGD,Bangladesh,Asia,solar_pv_gen_gwh_off_grid,275.36,282.67,277.42,227.97,207.81,NA
BGD,Bangladesh,Asia,solar_pv_gen_gwh_on_grid,101,178.84,336.91,639.2,972.72,NA
BGD,Bangladesh,Asia,solar_pv_cap_mw_off_grid,200.99,206.33,202.5,166.4,151.69,137.61
BGD,Bangladesh,Asia,solar_pv_cap_mw_on_grid,78.62,136.94,303.22,356.46,594.22,708.44
BGD,Bangladesh,Asia,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,total_renewable_gen_gwh_off_grid,282.59,290.03,284.78,235.33,215.18,NA
BGD,Bangladesh,Asia,total_renewable_gen_gwh_on_grid,946,988.36,1101.03,1359.32,1739.97,NA
BGD,Bangladesh,Asia,total_renewable_cap_mw_off_grid,208.04,213.68,209.85,173.75,159.04,144.96
BGD,Bangladesh,Asia,total_renewable_cap_mw_on_grid,349.52,407.84,574.12,627.36,865.12,1039.34
BGD,Bangladesh,Asia,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_marine_energy,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_nuclear,0.01,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_offgrid_solar_pv,2.88,NA,310.38,NA,0.03,NA
BGD,Bangladesh,Asia,financing_offshore_wind,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_ongrid_solar_pv,142.02,21.3,3.5,0.56,47.98,NA
BGD,Bangladesh,Asia,financing_onshore_wind,NA,0.1,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_pumped_storage,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_renewable_hydropower,0,NA,NA,NA,NA,NA
BGD,Bangladesh,Asia,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_elec_pct,3.40916985064258,5.44542672560354,7.32507956609401,NA,NA,NA
BRB,Barbados,North America,renewable_prod_kwh,39260000,64060000,87920000,NA,NA,NA
BRB,Barbados,North America,hydro_elec_pct,0,0,0,NA,NA,NA
BRB,Barbados,North America,renewable_prod_pct,3.40916985064258,5.44542672560354,7.32507956609401,NA,NA,NA
BRB,Barbados,North America,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_consump_pct,3.4,4.7,5.5,5.5,NA,NA
BRB,Barbados,North America,GHG_emissions_total,0.9727,0.8057,0.8904,0.8928,NA,NA
BRB,Barbados,North America,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,nuclear_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,nuclear_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,onshore_wind_gen_gwh_on_grid,0.06,0.06,0.06,0.06,0.06,NA
BRB,Barbados,North America,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,onshore_wind_cap_mw_on_grid,0.06,0.06,0.06,1.16,1.16,1.16
BRB,Barbados,North America,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,other_non_renewable_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_hydropower_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,renewable_hydropower_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,solar_pv_gen_gwh_on_grid,43.86,68.66,84.58,108.37,112.38,NA
BRB,Barbados,North America,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,200.01,0.01
BRB,Barbados,North America,solar_pv_cap_mw_on_grid,33.21,49.15,63.93,69.34,69.34,69.34
BRB,Barbados,North America,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,total_renewable_gen_gwh_on_grid,43.92,68.71,84.64,108.43,112.44,NA
BRB,Barbados,North America,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,200.01,0.01
BRB,Barbados,North America,total_renewable_cap_mw_on_grid,33.27,49.21,63.99,70.5,70.5,70.5
BRB,Barbados,North America,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_marine_energy,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_nuclear,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_offshore_wind,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_ongrid_solar_pv,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_onshore_wind,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_pumped_storage,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
BRB,Barbados,North America,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,renewable_elec_pct,2.50339799827011,3.49434471308498,3.1465360459759,NA,NA,NA
BLR,Belarus,Europe,renewable_prod_kwh,663000000,948000000,926600000,NA,NA,NA
BLR,Belarus,Europe,hydro_elec_pct,0.864945014209811,1.03507315554633,0.89963384175174,0.941624365482233,NA,NA
BLR,Belarus,Europe,renewable_prod_pct,1.6384529840603,2.45927155753865,2.24690220422416,NA,NA,NA
BLR,Belarus,Europe,energy_invest_private_usd,11300000,NA,NA,NA,NA,NA
BLR,Belarus,Europe,energy_invest_ppp_usd,11300000,NA,NA,NA,NA,NA
BLR,Belarus,Europe,renewable_consump_pct,7.8,8.4,8.2,NA,NA,NA
BLR,Belarus,Europe,GHG_emissions_total,55.6519579650912,51.0752642982567,45.591008938382,43.698908938382,NA,NA
BLR,Belarus,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,126.7,NA,NA
BLR,Belarus,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,nuclear_gen_gwh_on_grid,NA,338,338,4685.5,11734.4,NA
BLR,Belarus,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,nuclear_cap_mw_on_grid,NA,NA,1170,1170,1170,2340
BLR,Belarus,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,offshore_wind_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,offshore_wind_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,onshore_wind_gen_gwh_on_grid,177.81,194,173,176.6,177.5,NA
BLR,Belarus,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,onshore_wind_cap_mw_on_grid,112,112,111.7,120,122,122
BLR,Belarus,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,other_non_renewable_gen_gwh_on_grid,32,14,14,3052.2,2982,NA
BLR,Belarus,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,other_non_renewable_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,pumped_storage_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,pumped_storage_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,renewable_hydropower_gen_gwh_on_grid,350.53,399,370,245.2,365,NA
BLR,Belarus,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,renewable_hydropower_cap_mw_on_grid,95.36,96,96,96.2,96.5,86.3
BLR,Belarus,Europe,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,solar_pv_gen_gwh_on_grid,181,176,173.8,208.6,157.3,NA
BLR,Belarus,Europe,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,solar_pv_cap_mw_on_grid,154,160.3,163.7,272.5,272.7,265
BLR,Belarus,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,total_renewable_gen_gwh_on_grid,1012.99,1347,1297.6,1275.9,1205.4,NA
BLR,Belarus,Europe,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,total_renewable_cap_mw_on_grid,414.66,490.8,491.8,627.9,631.9,614
BLR,Belarus,Europe,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_marine_energy,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_nuclear,0.16,0.05,NA,NA,NA,NA
BLR,Belarus,Europe,financing_offgrid_solar_pv,NA,0.22,NA,NA,NA,NA
BLR,Belarus,Europe,financing_offshore_wind,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_ongrid_solar_pv,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_onshore_wind,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_pumped_storage,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
BLR,Belarus,Europe,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,renewable_elec_pct,21.7445672486518,27.4037225420603,23.5469068829941,NA,NA,NA
BEL,Belgium,Europe,renewable_prod_kwh,19181700000,23200000000,22307400000,NA,NA,NA
BEL,Belgium,Europe,hydro_elec_pct,1.26114581664798,1.46889497512716,1.34275618374558,1.71454181605937,2.03277177406639,NA
BEL,Belgium,Europe,renewable_prod_pct,20.4834214320038,25.9348275669331,22.2041506992485,NA,NA,NA
BEL,Belgium,Europe,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,energy_invest_ppp_usd,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,renewable_consump_pct,10.2,12.3,11.7,NA,NA,NA
BEL,Belgium,Europe,GHG_emissions_total,123.127941826167,115.37880559588,119.325087546628,111.852087546628,NA,NA
BEL,Belgium,Europe,mixed_hydro_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,mixed_hydro_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,mixed_hydro_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,mixed_hydro_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,nuclear_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,nuclear_gen_gwh_on_grid,43523.6,34434.7,50326.2,43879.1,32927.9,NA
BEL,Belgium,Europe,nuclear_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,nuclear_cap_mw_on_grid,5930,5942,5930,4924,3916,3916
BEL,Belgium,Europe,offshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,offshore_wind_gen_gwh_on_grid,4794.1,6973.7,6926.2,6651.8,8039.7,NA
BEL,Belgium,Europe,offshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,offshore_wind_cap_mw_on_grid,1555.5,2261.8,2261.8,2261.8,2261.8,2261.8
BEL,Belgium,Europe,onshore_wind_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,onshore_wind_gen_gwh_on_grid,4961.3,5844.9,5071.4,5700.8,7404.2,NA
BEL,Belgium,Europe,onshore_wind_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,onshore_wind_cap_mw_on_grid,2308.2,2411,2686.6,3041.6,3192.3,3336.96
BEL,Belgium,Europe,other_non_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,other_non_renewable_gen_gwh_on_grid,1652,1738.9,1753.4,1711.6,1700.1,NA
BEL,Belgium,Europe,other_non_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,other_non_renewable_cap_mw_on_grid,191.75,191.65,213.6,301.35,318.15,318.15
BEL,Belgium,Europe,pumped_storage_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,pumped_storage_gen_gwh_on_grid,879.2,1047.7,931.7,1374.6,1249.3,NA
BEL,Belgium,Europe,pumped_storage_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,pumped_storage_cap_mw_on_grid,1307,1307,1307,1307,1307,1307
BEL,Belgium,Europe,renewable_hydropower_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,renewable_hydropower_gen_gwh_on_grid,301,266.9,418.1,271.1,406.6,NA
BEL,Belgium,Europe,renewable_hydropower_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,renewable_hydropower_cap_mw_on_grid,104.1,105.8,110.7,123.3,124.3,128.3
BEL,Belgium,Europe,solar_pv_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,solar_pv_gen_gwh_on_grid,4252.4,5112.69,5622.7,6878.8,7820,NA
BEL,Belgium,Europe,solar_pv_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,solar_pv_cap_mw_on_grid,4523,5453,5934,6781.2,8351.9,9751.9
BEL,Belgium,Europe,solar_thermal_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,solar_thermal_gen_gwh_on_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,solar_thermal_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,solar_thermal_cap_mw_on_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,total_renewable_gen_gwh_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,total_renewable_gen_gwh_on_grid,19474.2,23460.69,22741.4,24428.4,27472.9,NA
BEL,Belgium,Europe,total_renewable_cap_mw_off_grid,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,total_renewable_cap_mw_on_grid,9397.25,11153.35,11810,13077.75,14770.85,16274.51
BEL,Belgium,Europe,financing_concentrated_solar_power,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_marine_energy,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_nuclear,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_offgrid_solar_pv,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_offshore_wind,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_ongrid_solar_pv,NA,NA,NA,55.81,NA,NA
BEL,Belgium,Europe,financing_onshore_wind,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_pumped_storage,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_renewable_hydropower,NA,NA,NA,NA,NA,NA
BEL,Belgium,Europe,financing_solar_thermal_energy,NA,NA,NA,NA,NA,NA
BLZ,Belize,North America,renewable_elec_pct,60.1764319910569,94.286746117732,92.8601757887138,NA,NA,NA
BLZ,Belize,North America,renewable_prod_kwh,173020000,280030000,280060000,NA,NA,NA
BLZ,Belize,North America,hydro_elec_pct,18.1292376485455,43.7215601300108,33.4019786845569,NA,NA,NA
BLZ,Belize,North America,renewable_prod_pct,42.0471943425114,50.5651859877212,59.4581971041569,NA,NA,NA
BLZ,Belize,North America,energy_invest_private_usd,NA,NA,NA,NA,NA,NA
