country_code,country,continent,year,renewable_elec_pct,renewable_prod_kwh,renewable_prod_pct,renewable_consump_pct,hydro_elec_pct,total_renewable_cap_mw,total_renewable_gen_gwh,GHG_emissions_total,energy_invest_private_ppp_USD,total_solar_cap_mw,total_solar_gen_gwh,total_wind_cap_mw,total_wind_gen_gwh,total_hydro_cap_mw,total_hydro_gen_gwh,total_financing_solar_USD,total_financing_wind_USD,total_financing_hydro_USD,total_financing_other_USD,total_financing_renewables_USD
GNB,Guinea-Bissau,Africa,2021,7.08661417322835,1890000,7.08661417322835,87.4,0,2.05,3.32,2.3601,NA,2.05,3.32,0,0,0,0,0,0,0,0,0
GNB,Guinea-Bissau,Africa,2022,NA,NA,NA,87.4,NA,1.81,2.91,2.4291,NA,1.81,2.91,0,0,0,0,0,0,0,0,0
GNB,Guinea-Bissau,Africa,2023,NA,NA,NA,NA,NA,1.98,3.2,NA,NA,1.98,3.2,0,0,0,0,0.03,0,0,0,0.03
GNB,Guinea-Bissau,Africa,2024,NA,NA,NA,NA,NA,1.98,NA,NA,NA,1.98,0,0,0,0,0,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2019,9.07478632478632,-320590000,-22.8340455840456,7.4,31.9088319088319,127.48,477.19,17.9835,NA,0.34,0.41,0,0,127.14,476.78,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2020,9.02834868887314,-361610000,-25.62792345854,6.5,34.6562721474132,127.47,489.46,17.8904,NA,0.33,0.4,0,0,127.14,489.06,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2021,8.80484429065744,-342770000,-23.721107266436,5.2,32.5259515570934,127.33,470.40000000000003,17.1775,NA,0.19,0.23,0,0,127.14,470.17,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2022,NA,NA,NA,4.2,31.2541473125415,127.15,471.02,16.7299,NA,0.01,0.01,0,0,127.14,471.01,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2023,NA,NA,NA,NA,NA,127.15,347.69,NA,NA,0.01,0.01,0,0,127.14,347.68,0,0,0,0,0
GNQ,Equatorial Guinea,Africa,2024,NA,NA,NA,NA,NA,127.15,NA,NA,NA,0.01,0,0,0,127.14,0,0,0,0,0,0
GRC,Greece,Europe,2019,33.2085098506972,12097970000,24.8796322954798,18.5,8.32887755521737,9842.68,16096.66,76.6479245326873,NA,2753.8,4428.51,3589,7266.35,3412,3999.6,0,0,0,0,0
GRC,Greece,Europe,2020,36.5812314770678,14210810000,29.451845557605,20.1,7.12938591946281,10807.38,17554.2,66.2543148528736,NA,3173.73,4446.85,4119.25,9310.1,3417,3343.69,88.05,0,0,0,88.05
GRC,Greece,Europe,2021,40.542525208242,16233600000,29.6536606751425,21.5,10.8888645330995,12252.04,22136.63,67.41224866241,NA,4073.4,5250.98,4649.13,10482.98,3421,5903.47,0,0,0,0,0
GRC,Greece,Europe,2022,NA,NA,NA,NA,7.59255743307386,13354.93,22446.76,67.50074866241,NA,5104.08,7139.71,4702.33,10883.25,3421,3855.19,0,0,0,0,0
GRC,Greece,Europe,2023,NA,NA,NA,NA,9.91074241310511,15517.63,24385.52,NA,NA,6688.7,8893.57,5231.7,11021.76,3459,3815.33,0,0,0,0,0
GRC,Greece,Europe,2024,NA,NA,NA,NA,NA,18231.08,NA,NA,NA,9268.65,0,5357.2,0,3437,0,0,0,0,0,0
GRD,Grenada,North America,2019,1.62491258381669,3950000,1.62491258381669,10.4,0,3.35,3.96,0.0286,NA,3.27,3.73,0.08,0.22,0,0,0,0,0,0,0
GRD,Grenada,North America,2020,1.96742957746479,4470000,1.96742957746479,10.3,0,3.68,4.48,2.00000000000006e-4,NA,3.6,4.25,0.08,0.22,0,0,0,0,0,0,0
GRD,Grenada,North America,2021,1.96573875802998,4590000,1.96573875802998,10.2,0,3.73,4.6,0.014,NA,3.65,4.37,0.08,0.22,0,0,2.91,0,0,0,2.91
GRD,Grenada,North America,2022,NA,NA,NA,10,NA,3.73,4.4,0.0153,NA,3.65,4.17,0.08,0.22,0,0,0,0,0,0,0
GRD,Grenada,North America,2023,NA,NA,NA,NA,NA,3.86,4.54,NA,NA,3.78,4.32,0.08,0.22,0,0,0,0,0,0,0
GRD,Grenada,North America,2024,NA,NA,NA,NA,NA,3.86,NA,NA,NA,3.78,0,0.08,0,0,0,0,0,0,0,0
GRL,Greenland,North America,2019,74.9641738761212,14910000,2.63786423225943,10.9,72.3263096438618,92.07,423.71999999999997,NA,NA,0.14,0.12,0.05,0.09,91.3,408.81,0,0,0,0,0
GRL,Greenland,North America,2020,74.3324705685898,14640000,2.44468564749102,11.8,71.8877849210988,92.27,445.14,NA,NA,0.34,0.3,0.05,0.09,91.3,430.5,0,0,0,0,0
GRL,Greenland,North America,2021,77.0421783235451,14730000,2.5368995746,11.6,74.5052787489451,92.52,447.40000000000003,NA,NA,0.59,0.52,0.05,0.09,91.3,432.6,0,0,0,0,0
GRL,Greenland,North America,2022,NA,NA,NA,11.7,NA,92.56,479.47999999999996,NA,NA,0.62,0.54,0.06,0.1,91.3,466.65,0,0,0,0,0
GRL,Greenland,North America,2023,NA,NA,NA,NA,NA,92.56,491.73,NA,NA,0.62,0.56,0.06,0.25,91.3,480.35,0,0,0,0,0
GRL,Greenland,North America,2024,NA,NA,NA,NA,NA,92.67999999999999,NA,NA,NA,0.73,0,0.07,0,91.3,0,0,0,0,0,0
GTM,Guatemala,North America,2019,62.8605880648899,4210790000,30.4952925840093,62.8,32.3652954808807,2863.36,8669.03,43.1662,56400000,93.15,234.2,107.4,330.78,1575.1000000000001,4381.13,0,58.23,0,0,58.23
GTM,Guatemala,North America,2020,68.2129388089737,3374130000,25.1481702317955,65.5,43.0647685771782,2863.82,9141.49,41.6548,NA,93.66,222.42,107.4,312.68,1577.8500000000001,5816.54,0.07,0,0.17,0,0.24000000000000002
GTM,Guatemala,North America,2021,60.6611986566779,2731780000,17.6425988116766,62.1,43.0185998450013,2692.7200000000003,9382.24,44.5964,NA,93.79,230.60999999999999,107.4,323.8,1572.3100000000002,5960.29,0,0,0,0,0
GTM,Guatemala,North America,2022,NA,NA,NA,NA,43.6597472924188,2697.79,9853,44.6646,NA,97.06,220.81,107.4,313.8,1574.1100000000001,6942.22,0.03,0,3.52,0,3.55
GTM,Guatemala,North America,2023,NA,NA,NA,NA,NA,2703.62,9134.4,NA,NA,101.89999999999999,246.72,107.4,343.96,1575.1100000000001,5571.88,0,0,0.9,0,0.9
GTM,Guatemala,North America,2024,NA,NA,NA,NA,NA,2703.62,NA,NA,NA,101.89999999999999,0,107.4,0,1575.1100000000001,0,0,0,0,0,0
GUF,French Guiana,South America,2019,NA,NA,NA,NA,NA,176,469.45000000000005,NA,NA,53.839999999999996,50.55,0,0,120.17999999999999,408.99,0,0,0,0,0
GUF,French Guiana,South America,2020,NA,NA,NA,NA,NA,177.15,496.56,NA,NA,55,55.22,0,0,120.17999999999999,432.59999999999997,0,0,0,0,0
GUF,French Guiana,South America,2021,NA,NA,NA,NA,NA,185.53,675.1,NA,NA,55.269999999999996,56.25,0,0,120.17999999999999,581.5200000000001,27.51,0,0,0,27.51
GUF,French Guiana,South America,2022,NA,NA,NA,NA,NA,185.53,681.02,NA,NA,55.269999999999996,47.81,0,0,120.17999999999999,591.39,0,0,0,0,0
GUF,French Guiana,South America,2023,NA,NA,NA,NA,NA,191.03,636.38,NA,NA,55.269999999999996,60.81,0,0,120.17999999999999,520.13,0,0,0,0,0
GUF,French Guiana,South America,2024,NA,NA,NA,NA,NA,192.3,NA,NA,NA,55.269999999999996,0,0,0,120.17999999999999,0,0,0,0,0,0
GUM,Guam,Oceania,2019,4.46821357715863,77700000,4.46821357715863,4.5,0,40.01,77.7,NA,NA,39.73,77.2,0.28,0.5,0,0,0,0,0,0,0
GUM,Guam,Oceania,2020,4.69573717836819,80700000,4.69573717836819,4.6,0,41.66,80.7,NA,NA,41.38,80.2,0.28,0.5,0,0,0,0,0,0,0
GUM,Guam,Oceania,2021,4.80077087647049,83700000,4.80077087647049,4.5,0,43.31,83.7,NA,NA,43.03,83.2,0.28,0.5,0,0,0,0,0,0,0
GUM,Guam,Oceania,2022,NA,NA,NA,6.7,NA,104.96,141.24,NA,NA,104.68,140.74,0.28,0.5,0,0,0,0,0,0,0
GUM,Guam,Oceania,2023,NA,NA,NA,NA,NA,105.07,141.45,NA,NA,104.8,140.95,0.28,0.5,0,0,0,0,0,0,0
GUM,Guam,Oceania,2024,NA,NA,NA,NA,NA,105.07,NA,NA,NA,104.8,0,0.28,0,0,0,0,0,0,0,0
GUY,Guyana,South America,2019,7.11256633924034,85360000,7.11173319336483,11.3,8.33145875511343e-4,54.290000000000006,32.98,-131.820151,NA,7.109999999999999,9.46,0.04,0.11,2.35,6.31,0,0,15.5,0,15.5
GUY,Guyana,South America,2020,7.22601799222723,86820000,7.22518578930286,12,8.32202924361076e-4,54.5,36.040000000000006,-132.437924,NA,7.319999999999999,10.54,0.04,0.11,2.35,6.31,1.54,0,0,0,1.54
GUY,Guyana,South America,2021,7.1061714531072,86050000,7.10534573018678,13.2,8.25722920416825e-4,54.32000000000001,46.01,-135.167522,NA,7.1499999999999995,10.559999999999999,0.04,0.11,2.35,6.31,2.91,0,0,0,2.91
GUY,Guyana,South America,2022,NA,NA,NA,12.1,NA,59.8,45.72,-134.240322,NA,12.620000000000001,14.43,0.04,0.11,2.35,6.31,83.3,0,0,0,83.3
GUY,Guyana,South America,2023,NA,NA,NA,NA,NA,64.45,50.019999999999996,NA,NA,17.27,21.82,0.04,0.11,2.35,6.31,0.08,0,0,0,0.08
GUY,Guyana,South America,2024,NA,NA,NA,NA,NA,65.37,NA,NA,NA,17.49,0,0.04,0,3.05,0,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2019,0.430652585973463,155960000,0.42231248307609,0.2,0.00834010289737341,142.56,112.83,NA,NA,89,15.7,0.8,0.99,0.5,3.08,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2020,0.550949619015126,192780000,0.548106448311157,0.3,0.00284317070396907,144.56,168.83,NA,NA,91,52.24,0.8,1.03,0.5,1.51,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2021,0.839399908259356,310090000,0.836701654029843,0.4,0.0026982542295135,148.9,263.75,NA,NA,95.34,120.36,0.8,0.83,0.5,1.51,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2022,NA,NA,NA,NA,0.00277031332243677,244.46,362.36,NA,NA,184.8,210.23,0.8,0.91,0.66,1.64,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2023,NA,NA,NA,NA,NA,392.76,362.36,NA,NA,333.1,210.23,0.8,0.91,0.66,1.64,0,0,0,0,0
HKG,Hong Kong SAR China,Asia,2024,NA,NA,NA,NA,NA,392.76,NA,NA,NA,333.1,0,0.8,0,0.66,0,0,0,0,0,0
HND,Honduras,North America,2019,57.2043939536194,3663840000,34.3990235658624,46.2,22.805370387757,1746.3400000000001,5628.06,14.0561,NA,517.95,1126.61,238.9,819.37,729.63,2420.97,0.31,0,0.12,0,0.43
HND,Honduras,North America,2020,57.4845819331884,3116290000,30.7994662976873,50.2,26.6851156355011,1865.3600000000001,5492.46,12.8956,NA,525.0699999999999,1066.8600000000001,238.9,710.62,837.53,2697.04,0,0,18.5,0,18.5
HND,Honduras,North America,2021,64.6209532374101,3420850000,30.7630395683453,45.9,33.8579136690648,1881.1000000000001,6777.9000000000005,14.0587,NA,528.7099999999999,1087.6000000000001,238.9,778.0799999999999,849.63,3760.18,15.379999999999999,0,0.63,0,16.009999999999998
HND,Honduras,North America,2022,NA,NA,NA,NA,34.2177170559718,1941.19,6685.1,14.6705,NA,528.81,974.83,238.9,689.2199999999999,909.63,3878.43,0.05,0,0,0,0.05
HND,Honduras,North America,2023,NA,NA,NA,NA,NA,1941.19,6125.4,NA,370000000,528.81,1022.11,238.9,772.68,909.63,3210.48,0.58,0,0,0,0.58
HND,Honduras,North America,2024,NA,NA,NA,NA,NA,1966.19,NA,NA,NA,553.81,0,238.9,0,909.63,0,0,0,0,0,0
HRV,Croatia,Europe,2019,66.248432601880907,2521300000,19.7594043887147,31.6,46.4890282131661,3068.2,8346.8,19.7856851894231,NA,84.8,83.1,646.3,1467.3,2199.7,5826.1,0,0,0,0,0
HRV,Croatia,Europe,2020,64.9876727680239,2888600000,21.5808741128129,32.4,43.4067986552111,3254.6,8550.6,19.1994425257226,NA,108.5,95.5,801.3,1720.7,2199.5,5662.4,0,0,0,0,0
HRV,Croatia,Europe,2021,69.8809993425378,3400900000,22.3596318211703,34.1,47.5213675213675,3490.1,10527.9,19.4449385591809,NA,138.3,148.9,986.9,2061.8,2200.5,7127.7,0,0,0,0,0
HRV,Croatia,Europe,2022,NA,NA,NA,NA,39.1912798874824,3585.1,8950.9,19.066638559180902,NA,222,151.9,986.9,2137.8,2205.7000000000003,5459.7,0,67.92,0,0,67.92
HRV,Croatia,Europe,2023,NA,NA,NA,NA,NA,3973.27,12227.2,NA,NA,462.5,413.1,1160.2,2586.5,2189.9,8160.5,12.43,0,0,0,12.43
HRV,Croatia,Europe,2024,NA,NA,NA,NA,NA,4403.37,NA,NA,NA,859.6,0,1191.2,0,2189.9,0,0,0,0,0,0
HTI,Haiti,North America,2019,19.2321428571429,30630000,2.87875939849624,76.4,16.3533834586466,83.07000000000001,205.02,14.94115,NA,2.98,4.96,0.02,0.07,80.08,200,8.55,0,0,0,8.55
HTI,Haiti,North America,2020,19.9027237354086,61600000,5.99221789883268,76.3,13.9105058365759,83.05000000000001,204.88,14.64925,NA,2.96,4.8100000000000005,0.02,0.07,80.08,200,2.15,0,0,0,2.15
HTI,Haiti,North America,2021,19.8449612403101,71800000,6.95736434108527,76.7,12.8875968992248,83.17,205.13,14.56695,NA,2.98,4.8100000000000005,0.02,0.07,80.17999999999999,200.26,5.82,5.53,0.96,0,12.31
HTI,Haiti,North America,2022,NA,NA,NA,NA,18.1818181818182,81.2,204.56,14.66075,NA,3.19,4.23,0.02,0.07,77.99,200.26,2.9,0,0,0,2.9
HTI,Haiti,North America,2023,NA,NA,NA,NA,NA,81.89,204.70999999999998,NA,NA,3.88,4.38,0.02,0.07,77.99,200.26,5.33,0,0,0,5.33
HTI,Haiti,North America,2024,NA,NA,NA,NA,NA,81.89,NA,NA,NA,3.88,0,0.02,0,77.99,0,0,0,0,0,0
HUN,Hungary,Europe,2019,13.6770581202065,4471000000,13.0384065789857,13.6,0.638651541220728,2287.5,4690,61.783822580548,NA,1400,1497,323,729,58,219,0,0,0,0,0
HUN,Hungary,Europe,2020,15.828800458059,5285000000,15.1302605210421,14.8,0.698539937016891,3024,5529,58.6894096798909,NA,2131,2459,323,655,58,244,0,0,0,0,0
HUN,Hungary,Europe,2021,19.1445182724252,6703000000,18.5575858250277,15.3,0.586932447397564,3905.5,6915,59.8694372381975,NA,2968,3796,324,664,60,212,0,0,0,0,0
HUN,Hungary,Europe,2022,NA,NA,NA,NA,0.497568066193325,5154.5,7662,57.0288372381975,NA,4235,4732,324,610,60,178,0,0,0,0,0
HUN,Hungary,Europe,2023,NA,NA,NA,NA,0.625070390809776,6819,9373,NA,NA,5910,6925,324,646,60,222,0,0,0,0,0
HUN,Hungary,Europe,2024,NA,NA,NA,NA,NA,8708,NA,NA,NA,7699,0,324,0,60,0,0,0,0,0,0
IDN,Indonesia,Asia,2019,16.098888452634,26402200000,8.93644819322782,19.8,7.16244025940618,10302.619999999999,47563.2,2033.6297,290000000,157.8,118,154.31,7.7,5976.03,21161,0.91,0.26,0,0.68,1.85
IDN,Indonesia,Asia,2020,17.9659727576458,28104200000,9.63049772980382,21.9,8.33547502784203,10464.720000000001,52429.2,1975.1912,NA,166.14000000000001,171,154.31,7.7,6120.88,24325,21.02,27.83,44.67,0,93.52
IDN,Indonesia,Asia,2021,18.0673360094084,31069820000,10.0660012116853,20.2,8.00133479772307,11533.23,55766.82,2001.9298,150000000,220.94,192.62,154.31,7.7,6601.75,24697,350.72999999999996,1.41,2.44,0,354.58
IDN,Indonesia,Asia,2022,NA,NA,NA,NA,7.24379984342034,12596.23,65044.43,2077.578,NA,305.89,443.73,154.31,7.7,6689.0199999999995,27295,7.68,2.68,291.03,0,301.39
IDN,Indonesia,Asia,2023,NA,NA,NA,NA,NA,13324.890000000001,64721.07,NA,171000000,630.26,712.87,152.29999999999998,7.7,6569.64,24590,260.43,1.01,103.47,2.24,367.15000000000003
IDN,Indonesia,Asia,2024,NA,NA,NA,NA,NA,14439.55,NA,NA,NA,941.79,0,152.29999999999998,0,7056.2,0,0,0,0,0,0
IMN,Isle of Man,Europe,2019,NA,NA,NA,1.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IMN,Isle of Man,Europe,2020,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IMN,Isle of Man,Europe,2021,NA,NA,NA,3.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IMN,Isle of Man,Europe,2022,NA,NA,NA,2.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IND,India,Asia,2019,16.8275232132522,104611800000,6.35327384440851,33.5,10.4742493688437,128474.78,272129.59,3156.9394,856350000,35250.19,43933.4,37505.18,62688.88,45493.78,144594.35,311.96,92.13,44.07,0,448.15999999999997
IND,India,Asia,2020,19.7552075639904,142692140000,9.28528880660873,36.1,10.4699187573816,134774.28999999998,299009.22000000003,2948.148,3303310000,39705.45,55098.600000000006,38558.6,63522.27,45977.48,159725.84,728.13,51.52,237.59,0,1017.24
IND,India,Asia,2021,19.1329059076898,150626270000,9.20525170078005,34.9,9.9276542069097,147418.35,307363.91000000003,3194.3908,1621240000,49978.72,66237.63,40067.27,62272.48,46780.55,156600.55,963.0799999999999,72.74,10.83,0,1046.6499999999999
IND,India,Asia,2022,NA,NA,NA,NA,9.57348756547461,163295.12000000002,338032.29000000004,3411.738,4849270000,63478.51,83631.51000000001,41929.78,69433.59,47217.75,160545.74,279.47,17.42,86.59,0,383.48
IND,India,Asia,2023,NA,NA,NA,NA,NA,175874.31999999998,369969.81,NA,4467300000,73051.6,108494.12999999999,44736.24,74708.12,47334.07,161464.78999999998,1702.3,351.22,583.75,0,2637.27
IND,India,Asia,2024,NA,NA,NA,NA,NA,204484.62,NA,NA,NA,97576.31999999999,0,48163.16,0,47507.8,0,0,0,0,0,0
IRL,Ireland,Europe,2019,38.9135196252625,10914680000,35.2598287837183,12.3,3.65369084154418,4553.089999999999,11960.13,67.0877852321064,NA,102.19999999999999,33.81,4126.45,10184.95,237,886.58,0,0,0,0,0
IRL,Ireland,Europe,2020,42.641739238231,12535210000,38.8483899959711,13.7,3.79334924225989,4793.9400000000005,13651.8,65.2646094523,NA,162.78,55.11,4306.7,11740.25,237,932.66,0,0,0,0,0
IRL,Ireland,Europe,2021,37.3489218794137,10864740000,34.100436270048,12.7,3.24848560936568,4911.02,11768.72,67.5945833643097,NA,247.22000000000003,84.65,4339.04,9939.71,237,749.42,0,126.58,0,0,126.58
IRL,Ireland,Europe,2022,NA,NA,NA,NA,2.80017722640673,5205.7300000000005,13257.05,66.6575833643097,NA,344.58000000000004,148.67,4536.13,11393.49,237,701.2,22.11,0,0,0,22.11
IRL,Ireland,Europe,2023,NA,NA,NA,NA,3.94057259452911,5950.97,14283.44,NA,NA,888.17,646.48,4739.25,11863.35,237,942.75,0,0,0,0,0
IRL,Ireland,Europe,2024,NA,NA,NA,NA,NA,6606.320000000001,NA,NA,NA,1340.32,0,4941.95,0,237,0,0,0,0,0,0
IRN,Iran,Asia,2019,9.844243902887,1071290000,0.327941568122055,1,9.51630233476495,11803.46,32158.29,898.243,NA,345.88,510.47999999999996,304.92,634.12,11142.1,31003,0,0,0,5.73,5.73
IRN,Iran,Asia,2020,6.77518127951359,1125050000,0.328551778919303,0.9,6.44662950059429,11901.109999999999,23200.05,910.8145,NA,429.77,583.87,308.08,586.84,11152.7,22007,0,0,0,5.63,5.63
IRN,Iran,Asia,2021,4.23813256684958,2816980000,0.79148438795092,0.9,3.44664817889866,11930.179999999998,15083.98,953.1586,NA,455.86,619.64,310.2,759,11152.7,13683,0,0,0,5.5,5.5
IRN,Iran,Asia,2022,NA,NA,NA,NA,3.4321631685021,12398.8,14188.98,982.0229,NA,539.38,735.64,342,812,11503,12619,0.06,0,0,0,0.06
IRN,Iran,Asia,2023,NA,NA,NA,NA,NA,12653.339999999998,14188.98,NA,NA,595.03,735.64,364.89,812,11679,12619,0,0,0,2.49,2.49
IRN,Iran,Asia,2024,NA,NA,NA,NA,NA,12961.07,NA,NA,NA,781.64,0,376.3,0,11781,0,0,0,0,0,0
IRQ,Iraq,Asia,2019,4.63672817539535,379160000,0.329091950631,0.9,4.30763622476435,1594.4199999999998,5342.1500000000005,NA,NA,37.08,376.55,0,0,1557.34,4965.610000000001,0,0,0,0,0
IRQ,Iraq,Asia,2020,3.88740678590081,379530000,0.324937286495835,1.1,3.56246949940497,1594.4199999999998,4540.52,NA,NA,37.08,376.55,0,0,1557.34,4163.9800000000005,0.44,0,0,0,0.44
IRQ,Iraq,Asia,2021,3.77958595889556,1195530000,0.995172017680404,1.1,2.78441394121515,1594.4199999999998,3724.67,NA,NA,37.08,376.55,0,0,1557.34,3348.13,1.05,0,0,0,1.05
IRQ,Iraq,Asia,2022,NA,NA,NA,NA,1.98432012699649,1598.9199999999998,3029.55,NA,NA,41.58,376.55,0,0,1557.34,2653.0099999999998,0,0,0,0,0
IRQ,Iraq,Asia,2023,NA,NA,NA,NA,NA,1598.9199999999998,3029.55,NA,NA,41.58,376.55,0,0,1557.34,2653.0099999999998,0.06,0,0,0,0.06
IRQ,Iraq,Asia,2024,NA,NA,NA,NA,NA,1598.9199999999998,NA,NA,NA,41.58,0,0,0,1557.34,0,0,0,0,0,0
ISL,Iceland,Europe,2019,NA,6030600000,30.945197044335,81.7,69.073275862069,2869.42,19491.589999999997,10.0578436496626,NA,7,5.42,2.4,6.57,2104.46,13461.47,0,0,0,0,0
ISL,Iceland,Europe,2020,NA,5973650000,31.2315052020704,82.9,68.7823495582161,2879.38,19129.66,9.86505351853534,NA,7,5.42,1.8,6.66,2114.42,13156.97,0,0,0,0,0
ISL,Iceland,Europe,2021,NA,5814160000,29.6429081268482,82.4,70.3732028143163,2879.49,19617.149999999998,10.0009250489116,NA,7,5.42,1.8,6.09,2114.48,13804,0,0,0,0,0
ISL,Iceland,Europe,2022,NA,NA,NA,NA,70.551689860835,2871.7,20122.989999999998,10.0132250489116,NA,7.04,5.42,1.91,5.75,2105.18,14195.72,0,0,0,0,0
ISL,Iceland,Europe,2023,NA,NA,NA,NA,70.2415649854271,2944.94,20244.859999999997,NA,NA,7.04,5.42,3.64,7.23,2146.68,14225.99,0,0,0,0,0
ISL,Iceland,Europe,2024,NA,NA,NA,NA,NA,2944.94,NA,NA,NA,7.04,0,3.64,0,2146.68,0,0,0,0,0,0
ISR,Israel,Asia,2019,4.71589495507947,3411950000,4.71589495507947,4.5,0,2200.24,3411.95,81.522723588153,NA,2138.1,3115,27.25,190,6.61,0,0,0,0,0,0
ISR,Israel,Asia,2020,6.20373803331304,4484310000,6.20373803331304,5.6,0,2711.28,4484.31,77.874023588153,NA,2652,4163,27.25,204,6,0,0,0,0,0,0
ISR,Israel,Asia,2021,7.63056263212098,5631050000,7.63056263212098,6.2,0,3650.28,5631.05,78.189323588153,NA,3591,5350,27.25,178,6,0,0,0,0,0,0
ISR,Israel,Asia,2022,NA,NA,NA,NA,0,4800.28,6511.22,80.480423588153,NA,4632,6083,136.25,317,6,0,0,0,0,0,0
ISR,Israel,Asia,2023,NA,NA,NA,NA,NA,5891.38,9141,NA,NA,5516,8562,343.25,464,6,0,0,0,0,0,0
ISR,Israel,Asia,2024,NA,NA,NA,NA,NA,5980.78,NA,NA,NA,5605.4,0,343.25,0,6,0,0,0,0,0,0
ITA,Italy,Europe,2019,40.0521927630482,69541570000,23.6654279520713,17.3,16.3867648109769,54126.5,115859.59,365.963000966049,NA,20624.99,23701.38,10679.46,20202.04,18600.71,46318.53,0,0,0,0,0
ITA,Italy,Europe,2020,42.3735273463539,69375880000,24.7302009403595,18.7,17.6433264059943,55194.97,116927.41,336.077842542226,NA,21358.760000000002,24953.98,10870.62,18761.56,18754.6,47551.78,0,0,0,0,0
ITA,Italy,Europe,2021,40.9735703240403,70963890000,24.5491180306432,17.5,16.4244522933971,56541.16,116351.69,377.778449298324,NA,22285.97,25051.47,11253.73,20927.3,18809.28,45388.16,0,83.18,140.13,0,223.31
ITA,Italy,Europe,2022,NA,NA,NA,NA,10.6669577864566,59477.51,100478.73,374.197749298324,NA,24559.97,28133.94,11820.51,20494.18,18932.79,28397.58,165.33,52.65,0,0,217.98000000000002
ITA,Italy,Europe,2023,NA,NA,NA,NA,15.8922780609446,64776.55,116537.55,NA,NA,29356.120000000003,30723.56,12307.3,23586.71,18942.43,40517.26,0,0,0,0,0
ITA,Italy,Europe,2024,NA,NA,NA,NA,NA,72114.55,NA,NA,NA,36013.12,0,12992.3,0,18969.43,0,0,0,0,0,0
JAM,Jamaica,North America,2019,12.0104957570344,382830000,8.54912907548012,9.2,3.46136668155427,271.14,537.8299999999999,8.1224,NA,107.01,89.96,102,274.51,30,152.71,0.01,0,0,0,0.01
JAM,Jamaica,North America,2020,13.1252943947244,422300000,9.94583137070184,11.7,3.17946302402261,271.14,557.3,5.5385,NA,107.01,124.5,102,281.42,30,134.48,3.08,0,0,0,3.08
JAM,Jamaica,North America,2021,12.7547999074717,413390000,9.56257228776313,10.5,3.19222761970854,272.14,551.38,6.1063,NA,108.01,132.24,102,264.55,30,137.69,12.93,0,0,0,12.93
JAM,Jamaica,North America,2022,NA,NA,NA,NA,2.68078396035143,274.19,532.65,6.0301,24300000,110.06,131.64000000000001,102,272.33,30,118.93,0,0,0,0,0
JAM,Jamaica,North America,2023,NA,NA,NA,NA,NA,277.19,485.34999999999997,NA,NA,113.06,133.60000000000002,102,231.72,30,110.28,7.67,0,0,0,7.67
JAM,Jamaica,North America,2024,NA,NA,NA,NA,NA,280.7,NA,NA,NA,116.57000000000001,0,102,0,30,0,0,0,0,0,0
JOR,Jordan,Asia,2019,14.6256212844752,2983470000,14.5379105350356,8.5,0.0877107494396258,1373.5900000000001,3001.47,31.2398,74000000,970.99,2087.1699999999996,383.6,892.4,6,18.4,55.51,1.67,0,0.01,57.19
JOR,Jordan,Asia,2020,20.683396937346,4263670000,20.5964446162021,10.7,0.0869523211439061,2088.48,4281.67,29.3924,NA,1540.88,2852.97,528.61,1406.9,6,18.3,22.07,0,0,0,22.07
JOR,Jordan,Asia,2021,24.9181992606112,5306770000,24.8339650896158,11.5,0.0842341709953671,2459.54,5157.570000000001,30.5699,NA,1810.83,3507.6699999999996,632.11,1628.1,3.6,18.3,23.44,0,0,0,23.44
JOR,Jordan,Asia,2022,NA,NA,NA,NA,0.0842310590947378,2614.6400000000003,6123.27,30.9014,NA,1965.9299999999998,4350.67,632.11,1750,3.6,19.1,0.92,0,0,0,0.92
JOR,Jordan,Asia,2023,NA,NA,NA,NA,NA,2637.6400000000003,6239.97,NA,NA,1989.9299999999998,4564.17,631.11,1649.9,3.6,22.4,58.14,14.37,0,0,72.51
JOR,Jordan,Asia,2024,NA,NA,NA,NA,NA,2724.9,NA,NA,NA,2077.19,0,631.11,0,3.6,0,0,0,0,0,0
JPN,Japan,Asia,2019,18.5791276331665,105297000000,10.1390329224645,7.8,8.44009471070194,98683.09,185306.12,1185.31119844413,NA,63192,69381.53,3951.27,7617.4,28135.93,79993.48,0,0,0,0,0
